,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8236178\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  Informed consent was obtained from all patients. This study was approved by the Ethical Committee for Human Genome Research of Hiroshima University, Hiroshima, Japan (approval no. IRINHI66).  All methods and experiments were carried out in accordance with relevant guidelines and regulations.    Consent for publication  Not applicable.    Competing interests  The authors report no potential conflicts of interest.  ","['Ethics approval', 'consent to participate', 'Informed consent', 'approved by']",4,"['Declarations   Ethics approval and consent to participate  Informed consent was obtained from all patients.', 'This study was approved by the Ethical Committee for Human Genome Research of Hiroshima University, Hiroshima, Japan (approval no.']","[[], [the Ethical Committee for Human Genome Research, Hiroshima University, Hiroshima, Japan]]","[[], ['ORG', 'ORG', 'GPE', 'GPE']]","[[], [27, 78, 100, 111]]","[[], [74, 98, 109, 116]]","[['Ethics approval', 'consent to participate', 'Informed consent'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8237273\sections\2_back\3_ethics_approval_and_conse\0_title.xml,Ethics approval and consent to participate,"['Ethics approval', 'consent to participate']",2,['Ethics approval and consent'],[[]],[[]],[[]],[[]],[['Ethics approval']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8238572\sections\1_body\1_2__materials_and_methods\1_2_1__animals\1_p.xml,"Twenty-one male, 5-week-old, adult C57BL/c6 mice were used in this study. The animals were divided into five groups: no treatment control (  n  = 4), kanamycin (KM) only (  n  = 5), KM plus stem cell (SC) (  n  = 6), ouabain only (  n  = 3), and ouabain plus SC (  n  = 3). In the ototoxic treatment groups, ototoxic agents were delivered only to their left ear (unilateral). Before the surgery to induce secondary auditory nerve degeneration after ototoxic damage and mESC transplantation, the mice were anesthetized with an intramuscular injection of a mixture solution (0.1 mL/20 g) prepared by diluting a 1 : 3 mixture of normal saline from 3 : 1 mixture of Zoletil (Virbac, Carros Cedex, France) and Rompun (Bayer, Leverkusen, Germany). All experimental surgeries including mESC implantation were performed in the left ear only. Hearing was measured using the auditory brainstem response (ABR) and assessed before and after ototoxic agent injection and mESC transplantation as shown in   Figure 1 . Animal care and all experiments were performed according to the required application protocol and approved by Dankook University Animal Care and Use Committee (IACUC-DKU).",['approved by'],1,['Animal care and all experiments were performed according to the required application protocol and approved by Dankook University Animal Care and Use Committee (IACUC-DKU).'],[[Dankook University Animal Care]],[['ORG']],[[110]],[[140]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8238610\sections\1_body\1_2__materials_and_methods\1_2_1__inclusion_and_exclus\1_p.xml,"Five patients with erupted and sound third molars were selected. All participants consented to participating in this study, according to the Research Ethics Committee of the São Leopoldo Mandic School of Dentistry, Campinas, Brazil (CAAE: 55547916.0.0000.5374). Ten teeth were obtained, 2 teeth from each of the 5 patients aged between 18 and 25 years.",['Ethics Committee'],1,"['All participants consented to participating in this study, according to the Research Ethics Committee of the São Leopoldo Mandic School of Dentistry, Campinas, Brazil (CAAE: 55547916.0.0000.5374).']","[[the Research Ethics Committee, the São Leopoldo Mandic School of Dentistry, Campinas, Brazil]]","[['ORG', 'ORG', 'GPE', 'GPE']]","[[72, 105, 150, 160]]","[[101, 148, 158, 166]]",[['Ethics Committee']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240051\sections\1_body\2_materials_and_methods\1_clinical_setting\1_p.xml,"Stem cell injection was performed by administration of human, allogenic, expanded adipose-derived mesenchymal stem cells (darvadstrocel) for complex anal fistulas associated with Crohn’s disease in adult patients. For the current study, Alofisel  ®  (5 million cells/mL) was used (Takeda GmbH, Konstanz, Germany). Upon authorization of the European Medicines Agency (initial authorization on December 14, 2017), Alofisel  ®  is indicated in patients with non-active or mildly active Crohn’s disease when fistulas show an inadequate response (failure either due to persistence or recurrence) to at least one conventional, biological or surgical therapy. Darvadstrocel was only administered if the fistulas had conditioning by curettage or seton drainage. All potential candidates for stem cell injection had fully informed consent of the innovative method and underwent a selection process by multidisciplinary evaluation and discussion (gastroenterology and proctology); finally, the center was trained by an educational and hands-on workshop for the use of darvadstrocel in complex fistulas in Crohn’s disease to ensure that only specialist physicians perform the procedure. Moreover, intrainstitutional education was conducted for darvadstrocel administration (  e.g ., pharmacy, surgical team). ",['informed consent'],1,"['All potential candidates for stem cell injection had fully informed consent of the innovative method and underwent a selection process by multidisciplinary evaluation and discussion (gastroenterology and proctology); finally, the center was trained by an educational and hands-on workshop for the use of darvadstrocel in complex fistulas in Crohn’s disease to ensure that only specialist physicians perform the procedure.']",[[]],[[]],[[]],[[]],[['informed consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240051\sections\1_body\2_materials_and_methods\5_preoperative_assessment\1_p.xml,"All patients amenable for stem cell injection were seen in the proctological office 2-4 wk prior to darvadstrocel treatment. Informed consent was given, including for efficacy from the ADMIRE study, innovation of the current technique, and monitoring of side effects or adverse events, surgical technique and follow-up observation. Proctological examination included clinical examination and proctorectoscopy to rule out abscess or proctitis in the immediate preoperative phase. No antibiotic treatment was administered; setons were controlled to be correct in place. No routine curettage of fistulas drained by setons was performed in the preoperative period, and no specific change for medical treatment was performed.",['Informed consent'],1,"['Informed consent was given, including for efficacy from the ADMIRE study, innovation of the current technique, and monitoring of side effects or adverse events, surgical technique and follow-up observation.']",[[ADMIRE]],[['ORG']],[[60]],[[66]],[['Informed consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240051\sections\2_back\0_fn-group.xml,"  Institutional review board statement: According to the Ethics Committee of the Bavarian State Chamber of Physicians retrospective reviews of anonymized patient data do not require ethical approval, No. 2021-1022.    Informed consent statement: Patients were not required to give informed consent to the study because the retrospective analysis used anonymized clinical data that were obtained after each patient agreed to treatment by written consent.    Conflict-of-interest statement: The author had honoraria from Takeda and Medtronic for invited presentations during advisory board meetings and satellite symposia. Neither funding nor financial support was administered for the current study.    Manuscript source: Invited manuscript    Peer-review started: January 9, 2021    First decision: January 23, 2021    Article in press: June 4, 2021    Specialty type: Gastroenterology and hepatology    Country/Territory of origin: Germany    Peer-review report’s scientific quality classification    Grade A (Excellent): A    Grade B (Very good): B    Grade C (Good): C    Grade D (Fair): 0    Grade E (Poor): 0    P-Reviewer: Pelletier AL, Yuksel I, Zhao L S-Editor: Fan JR L-Editor: A P-Editor: Ma YJ   ","['Ethics Committee', 'ethical approval', 'Informed consent', 'informed consent', 'written consent']",5,"['Institutional review board statement: According to the Ethics Committee of the Bavarian State Chamber of Physicians retrospective reviews of anonymized patient data do not require ethical approval, No. 2021-1022.', 'Informed consent statement: Patients were not required to give informed consent to the study because the retrospective analysis used anonymized clinical data that were obtained after each patient agreed to treatment by written consent.']","[[the Ethics Committee of the Bavarian State Chamber of Physicians], []]","[['ORG'], []]","[[51], []]","[[115], []]","[['Ethics Committee', 'ethical approval'], ['Informed consent', 'informed consent', 'written consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240051\sections\3_floats-group\0_table_1.xml," Table 1   Inclusion and exclusion criteria for administration of darvadstrocel       Inclusion     Exclusion        Complex anal fistulas associated with Crohn’s disease (including horse-shoe fistula)  Simple fistulas associated with Crohn’s disease, rectovaginal fistula    At least one conventional, biological or surgical therapy prior to stem cell injection  No medical, biological or surgical therapy prior to stem cell injection    No active Crohn’s disease confirmed by ileocolonoscopy  Active Crohn’s disease confirmed by ileocolonoscopy    No perianal abscess or sepsis confirmed by clinical exam, endoanal ultrasound and/or pelvic MRI  Perianal abscess or significant inflammation in the pelvis or anorectal region confirmed by MRI    Interdisciplinary recommendation  No recommendation by multidisciplinary team    Patient compliant for medical consultation, follow-up examination and interdisciplinary monitoring of disease  Non-compliance of patient    Pretreatment of fistulas by seton drainage (“conditioning”)  Fistulas without seton drainage or conditioning by curettage    Maximum of two fistulas with two internal and two external openings (each)  More than two complex fistulas    No anorectal stenosis  Presence of anorectal stenosis    Fully informed consent possible  No informed consent possible       MRI: Magnetic resonance imaging.   ","['informed consent', 'informed consent']",2,"['Presence of anorectal stenosis    Fully informed consent possible', 'No informed consent possible       MRI: Magnetic resonance imaging.']","[[], []]","[[], []]","[[], []]","[[], []]","[['informed consent'], ['informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240221\sections\1_body\1_materials_and_methods\1_p.xml,"The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China. And the experimental protocol was also approved by the ethics committee. All the reagents were purchased from Sigma-Aldrich (St. Louis, MO, USA), cell culture media were supplied by HyClone (Logan, UT, USA), and cell induction media were supplied by Cyagen (Guangzhou, Guangdong, China) unless otherwise stated.","['approved by', 'Ethics Committee', 'approved by', 'ethics committee']",4,"['The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China.', 'And the experimental protocol was also approved by the ethics committee.']","[[The Research Ethics Board, the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China], []]","[['ORG', 'ORG', 'ORG', 'GPE', 'GPE'], []]","[[0, 86, 131, 151, 160], []]","[[25, 129, 149, 158, 165], []]","[['approved by', 'Ethics Committee'], ['approved by', 'ethics committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240221\sections\1_body\1_materials_and_methods\2_isolation_and_culture_of_\1_p.xml,"Human bone marrow and urine samples were obtained from six patients who underwent iliac bone grafting at the orthopedic department of the West China Hospital after providing written informed consent (Table   1 ). The body mass index of all patients ranged from 18 to 26 kg/m  2 . These patients did not have blood, urinary, metabolic, and other diseases. Bone marrow samples were collected from the patients’ iliac crest, and hBMSCs were isolated using the method outlined in a previous report [  15 ]. Briefly, 1 ml of bone marrow aspirate was diluted with 2 mL of phosphate-buffered saline (PBS; pH 7.2) and 5 U/mL of heparin, and the mixture was gently loaded onto 3 mL of Lymphoprep™ (Solarbio, Beijing, China). Centrifugation was performed at 500×  g  for 40 min, and the interface layer, which included the desired mononuclear cells, was taken out and diluted with PBS. Then, the mixture was resuspended in 10 mL of growth medium (Dulbecco’s modified Eagle’s medium-high glucose [DMEM-HG, Gibco, Billings, MT, USA] containing 10% fetal bovine serum [FBS, Gibco] and 1% penicillin-streptomycin solution [Solarbio]) and seeded into T-75 flasks at a density of 2 × 10  5  cells/cm  2 , followed by incubation with 5% CO  2  at 95% humidity and 37°C. The culture medium was replaced every 48 h. When the hBMSCs reached 70–80% confluence, they were digested using 0.25% trypsin/ethylenediaminetetraacetic acid (EDTA) and passaged into new flasks at a ratio of 1:3. The 3rd, 5th, and 7th passage (P3, P5, and P7) hBMSCs were used in this study. ","['written informed consent', 'informed consent']",2,['Human bone marrow and urine samples were obtained from six patients who underwent iliac bone grafting at the orthopedic department of the West China Hospital after providing written informed consent (Table   1 ).'],[[the West China Hospital]],[['ORG']],[[134]],[[157]],"[['written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240221\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China (2019085A). Informed consent was obtained from all individual participants included in the study.    Consent for publication  The participants have consented to the submission of this manuscript to the journal. Written informed consent for publication was obtained from the participants.    Competing interests  The authors declare that they have no competing interests.  ","['Ethics approval', 'consent to participate', 'approved by', 'Ethics Committee', 'Informed consent', 'Written informed consent', 'informed consent']",7,"['Declarations   Ethics approval and consent to participate', 'The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China (2019085A).', 'Informed consent was obtained from all individual participants included in the study.', 'Written informed consent for publication was obtained from the participants.']","[[], [The Research Ethics Board, the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China], [], []]","[[], ['ORG', 'ORG', 'ORG', 'GPE', 'GPE'], [], []]","[[], [0, 86, 131, 151, 160], [], []]","[[], [25, 129, 149, 158, 165], [], []]","[['Ethics approval', 'consent to participate'], ['approved by', 'Ethics Committee'], ['Informed consent'], ['Written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8241736\sections\2_back\0_ack.xml,"  Funding  This work was supported by the National Natural Science Foundation of China (No. 31501149, 31770815, 31570764), Hubei Natural Science Foundation (2017CFB537), Educational Commission of Hubei (B2020001), Hubei Province Health and Family Planning Scientific Research Project (WJ2021Q051, WJ2019M255), Frontier project of applied basic research in Wuhan (2020020601012250).    Ethics approval and consent to participate  All mouse experimental procedures and procedures were evaluated and authorized in strict accordance with the guiding principles of the Animal Protection and Use Committee of Wuhan University of Science and Technology and in accordance with the ""Hubei Province Experimental Animal Management Regulations"".    Author contributions  X.H.L. and T.C.Z. designed research; X.H.L., Y.X., and Z.T.D. performed research., J.P.L., H.M.Z., Z.T.D., and J.W. analyzed data; and X.H.L., Z.T.D., and T.C.Z. wrote the paper. Z.T.D., Y.Y.D., C.C., Y.Y.D., J.W. and Q.W. participated in the revision of the manuscript. All authors read and approved the final manuscript.  ","['Ethics approval', 'consent to participate']",2,['Ethics approval and consent to participate'],[[]],[[]],[[]],[[]],"[['Ethics approval', 'consent to participate']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8242583\sections\1_body\1_materials_and_methods\7_in_vivo_wound_healing_tes\1_p.xml,"All the   in vivo  experimental procedures were approved by the IACUC of the Seoul National University (approval number: SNU-190916-2). The   in vivo  wound healing test was carried out using 8-week male balb/c-nude mice (OrientBio Co., Republic of Korea). Carbomer (Polygel CA, Happycall Co., Ltd., Republic of Korea) powder was added to both secretome solutions at 0.5% (  w /  v ), followed by adding triethanolamine to prepare the gel formation by adjusting pH. For preparing the skin wound model, the dorsal skin of mice was pierced using a 6-mm diameter biopsy punch. The adhesive silicone chamber (CoverWell  TM ) was adhered to peripheral regions of the wound to avoid wound contraction and 30 μl of the SF- and SC-containing gel was applied, followed by covering the wound with Tegaderm  TM  film dressing. At certain time points, the wound size was monitored and quantified compared with the initial wound size.",['approved by'],1,['All the   in vivo  experimental procedures were approved by the IACUC of the Seoul National University (approval number: SNU-190916-2).'],"[[the Seoul National University, SNU-190916-2]]","[['ORG', 'ORG']]","[[73, 121]]","[[102, 133]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8242583\sections\1_body\6_ethics_statement\1_p.xml,The animal study was reviewed and approved by Institutional Animal Care and Use Committe (IACUC) at Seoul National University.,"['animal study was reviewed and approved by', 'approved by']",2,['The animal study was reviewed and approved by Institutional Animal Care and Use Committe (IACUC) at Seoul National University.'],"[[Institutional Animal Care, IACUC, Seoul National University]]","[['ORG', 'ORG', 'ORG']]","[[46, 90, 100]]","[[71, 95, 125]]","[['animal study was reviewed and approved by', 'approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8245228\sections\2_back\1_ethical_approval\0_title.xml,Ethical Approval,['Ethical Approval'],1,['Ethical Approval'],[[]],[[]],[[]],[[]],[['Ethical Approval']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8246251\sections\2_back\0_fn-group.xml,"  Institutional review board statement: The study was reviewed and approved by Department of Internal Medicine, School of Veterinary Medicine and Animal Science, University of São Paulo (FMVZ/USP).    Institutional animal care and use committee statement: The present work was approved by the Committee for Ethics in Research of the University of São Paulo (CEUA/USP, 1143080617), and it was carried out in accordance with USP guidelines, ARRIVE guidelines, and the EC Directive 2010/63/EU for animal experiments (    http://ec.europa.eu/environment/chemicals/Lab_animals/Legislation_en.htm) .      Conflict-of-interest statement: Authors of this manuscript have no conflicts of interest to disclose.    ARRIVE guidelines statement: The authors have read the ARRIVE guidelines, and the manuscript was prepared and revised according to the ARRIVE guidelines.    Manuscript source: Invited manuscript    Peer-review started: February 5, 2021    First decision: March 17, 2021    Article in press: June 4, 2021    Specialty type: Orthopedics    Country/Territory of origin: Brazil    Peer-review report’s scientific quality classification    Grade A (Excellent): 0    Grade B (Very good): 0    Grade C (Good): C    Grade D (Fair): 0    Grade E (Poor): 0    P-Reviewer: Gunel-Ozcan A S-Editor: Liu M L-Editor: A P-Editor: Xing YX  ","['approved by', 'approved by']",2,"['Institutional review board statement: The study was reviewed and approved by Department of Internal Medicine, School of Veterinary Medicine and Animal Science, University of São Paulo (FMVZ/USP).', 'Institutional animal care and use committee statement: The present work was approved by the Committee for Ethics in Research of the University of São Paulo (CEUA/USP, 1143080617), and it was carried out in accordance with USP guidelines, ARRIVE guidelines, and the EC Directive 2010/63/EU for animal experiments (    http://ec.europa.eu/environment/chemicals/Lab_animals/Legislation_en.htm) .']","[[Department of Internal Medicine, School of Veterinary Medicine, University of São Paulo], [the Committee for Ethics in Research of the University of São Paulo, CEUA/USP, USP, EU]]","[['ORG', 'ORG'], ['ORG', 'ORG', 'ORG', 'ORG']]","[[77, 160], [88, 157, 222, 286]]","[[139, 183], [155, 165, 225, 288]]","[['approved by'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8247612\sections\1_body\1_materials_and_methods\1_isolation_and_culture_of_\1_p.xml,"Primary human HDFCs were isolated from third molars of dental follicle tissue obtained during surgical extracted wisdom teeth as previously described. The Ethics Committee approved all procedures of Chongqing Medical University, and all samples were collected with informed consents. Dental follicle tissue was cut into small pieces and vibrated for 30 min in an enzyme solution containing collagenase I (1 mg/mL) that degrades the extracellular matrix at 37°C. The suspension was collected by centrifugation at 1000 rpm, and the single cells and tissue pieces transferred to α-modified Eagle’s medium (α-MEM, (Gibco, Grand Island, NY) supplemented with 10% FBS (Gibco) and 1% penicillin-streptomycin (Gibco) in a humidified incubator at 37°C with 5% CO  2  for 72 h. For differentiation, cells were grown to confluence and induced with differentiation medium (10 mM β-glycerophosphate, 100 nM dexamethasone and 50 μg/mL ascorbic acid).",['Ethics Committee'],1,"['The Ethics Committee approved all procedures of Chongqing Medical University, and all samples were collected with informed consents.']","[[The Ethics Committee, Chongqing Medical University]]","[['ORG', 'ORG']]","[[0, 48]]","[[20, 76]]",[['Ethics Committee']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8252223\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  Field sampling of plant material was carried out in a small commercial plantation with the proper verbal authorization and informed consent of the owners, who judged unnecessary any other written consent and participated in the sampling events as part of their own silvicultural management (thinning and pruning). This verbal consent was accepted by the research and ethical committee of the Department of Biology of the Pontifical Xavierian University because two members of the owner’s family and two co-investigators of this research witnessed and endorsed the verbal agreement.  According to Colombian National Legislation, for non-native species field sampling, or sampling of non-wild species or commercial varieties within commercial plantations, the deposit of voucher specimen is not required [    96 ].    Ethical compliance of this research was revised and approved by the research and ethical committee of the School of Sciences of Pontifical Xavierian University.    Consent for publication  Not applicable.    Competing interests  The authors declare that they have no competing interests.  ","['Ethics approval', 'consent to participate', 'informed consent', 'written consent', 'National Legislation', 'approved by']",6,"['Declarations   Ethics approval and consent to participate  Field sampling of plant material was carried out in a small commercial plantation with the proper verbal authorization and informed consent of the owners, who judged unnecessary any other written consent and participated in the sampling events as part of their own silvicultural management (thinning and pruning).', 'According to Colombian National Legislation, for non-native species field sampling, or sampling of non-wild species or commercial varieties within commercial plantations, the deposit of voucher specimen is not required [    96 ].', 'Ethical compliance of this research was revised and approved by the research and ethical committee of the School of Sciences of Pontifical Xavierian University.']","[[], [Colombian National Legislation], [the School of Sciences of Pontifical Xavierian University]]","[[], ['ORG'], ['ORG']]","[[], [13], [102]]","[[], [43], [159]]","[['Ethics approval', 'consent to participate', 'informed consent', 'written consent'], ['National Legislation'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8254544\sections\1_body\1_materials_and_methods\10_animal_studies\1_p.xml,"All animal experiments were performed in accordance with the National Institutes of Health Guidelines for the Care and Use of Laboratory Animals. The study was approved by Animal Care and Welfare Committee of Second Military Medical University. For tumor formation assay, 10  2 , 10  3 , 10  4  cells mixed respectively with Matrigel at ratio of 1:1 and injected subcutaneously into the nude mice, the mice were sacrificed 1–2 months after inoculation. Tumors were harvested, counted and photographed.",['approved by'],1,['The study was approved by Animal Care and Welfare Committee of Second Military Medical University.'],[[Animal Care and Welfare Committee of Second Military Medical University]],[['ORG']],[[26]],[[97]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8254544\sections\1_body\1_materials_and_methods\1_cells_and_tissue_samples\1_p.xml,"Human HCC cell lines (SMMC-7721, Huh7, Hep3B, LM3) were purchased from FuHeng Cell Center, Shanghai, China. HepG2 and 293T were purchased from ATCC, Virginia, US. SK-Hep1 and PLC/PRF5 were purchased from OBIO, Shanghai, China. Primary cultured human liver cancer cell line (CLC4 and CLC13) were gifts from Dr Hui Lijian’s Lab (CEMC, CAS, Shanghai, China) and maintained according to their published literature. HepG2, SMMC-7721, Huh7, Hep3B, LM3, PLC/PRF5 and 293T were maintained in Dulbecco’s Modified Eagle’s Medium (DMEM; Gibco, Grand Island, NY, US) supplemented with 10% fetal bovine serum (FBS; Gibco), penicillin (100 mg/mL) and streptomycin (100 U/mL) (Gibco). Human HCC cell line SK-Hep1 were cultured in Minimum Essential Medium (MEM; Gibco) supplemented with 10% FBS, 100 mg/mL penicillin and 100 U/mL streptomycin. CLC4 and CLC13 were maintained in RPMI1640 (Gibco) with 10% FBS, 1mM sodium pyruvate, 10 μg/mL insulin, 5.5 μg/mL transferrin, 40 ng/mL epidermal growth factor (EGF), and 6.7 ng/mL sodium selenite (Gibco). All cells were grown in an atmosphere containing 5% CO2 at 37°C. Human liver cancer specimens were obtained from the Eastern Hepatobiliary Surgery Hospital/Institute (Shanghai, China), with approval of the Institutional Review Committee of Shanghai Eastern Hepatobiliary Surgery Hospital and written informed consent of all patients.","['written informed consent', 'informed consent']",2,"['Human liver cancer specimens were obtained from the Eastern Hepatobiliary Surgery Hospital/Institute (Shanghai, China), with approval of the Institutional Review Committee of Shanghai Eastern Hepatobiliary Surgery Hospital and written informed consent of all patients.']","[[Hospital/Institute, Shanghai, China, the Institutional Review Committee of Shanghai Eastern]]","[['ORG', 'GPE', 'GPE', 'ORG']]","[[82, 102, 112, 137]]","[[100, 110, 117, 191]]","[['written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8254544\sections\2_back\1_statement_of_ethics\1_p.xml,"The use of human cell lines was approved by the Committee on Ethics of Medicine, Navy Medical University. Human specimens were obtained and employed with approval of the ethical committee of Shanghai Eastern Hepatobiliary Surgery Hospital and was conducted in accordance with the Declaration of Helsinki.","['approved by', 'Declaration of Helsinki']",2,"['The use of human cell lines was approved by the Committee on Ethics of Medicine, Navy Medical University.', 'Human specimens were obtained and employed with approval of the ethical committee of Shanghai Eastern Hepatobiliary Surgery Hospital and was conducted in accordance with the Declaration of Helsinki.']","[[the Committee on Ethics of Medicine, Navy Medical University], [Shanghai Eastern]]","[['ORG', 'ORG'], ['ORG']]","[[44, 81], [85]]","[[79, 104], [101]]","[['approved by'], ['Declaration of Helsinki']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8256345\sections\1_body\1_materials_and_methods\2_isolation_and_culture_of_\2_p.xml,"The experiment was approved by the Ethics Committee of Shandong University. Donors aged 16‐25 years old without systemic disease were from Stomatology Hospital of Shandong University, and informed consents were obtained from all of them for collecting fresh healthy tissue. The hPDLSCs and hGMSCs were isolated from corresponding tissues based on reported protocols.   3  ,    26  ,    27   (a) hPDLSCs: newly extracted healthy premolars for orthodontic treatment were cleaned with phosphate‐buffered saline (PBS), and then, periodontal ligament tissues were scraped from the middle one‐third of the root surface and cut into small pieces. (b) hGMSCs: healthy gingival tissues for crown lengthening surgery were gained and cleaned with PBS, and then, the epithelial layer was removed carefully and the proper layer tissues were sliced into small patches. All above tissue pieces were digested in the solution of 3 mg/mL collagenase I (Sigma) and 4 mg/mL dispase (Sigma) at 37°C for 1 hour. Then, the suspension containing cells was seeded into culture dishes and cultured in the culture medium (a‐MEM (Corning) supplemented with 10% foetal bovine serum (Corning)) at 37°C in 5% CO  2  incubator. The medium was refreshed every 3 days.","['approved by', 'Ethics Committee']",2,['The experiment was approved by the Ethics Committee of Shandong University.'],[[the Ethics Committee of Shandong University]],[['ORG']],[[31]],[[74]],"[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8257885\sections\1_body\1_case_presentation\2_ethical_approval\1_title.xml,Ethical approval,['Ethical approval'],1,['Ethical approval'],[[]],[[]],[[]],[[]],[['Ethical approval']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8257885\sections\1_body\1_case_presentation\2_ethical_approval\2_p.xml,This study was approved by the Medical Ethics Committee of the First Affiliated Hospital of Xinjiang Medical University. The patient's consent has been obtained in advance for the collection and publication of the relevant data of the paper.,"['approved by', 'Ethics Committee']",2,['This study was approved by the Medical Ethics Committee of the First Affiliated Hospital of Xinjiang Medical University.'],"[[the Medical Ethics Committee, the First Affiliated Hospital of Xinjiang Medical University]]","[['ORG', 'ORG']]","[[27, 59]]","[[55, 119]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8259721\sections\1_body\1_method_and_materials\2_p.xml,"All experimental procedures in this study were approved by the Ethics Committee of Ninth People’s Hospital, Shanghai Jiao Tong University School of Medicine.","['approved by', 'Ethics Committee']",2,"['All experimental procedures in this study were approved by the Ethics Committee of Ninth People’s Hospital, Shanghai Jiao Tong University School of Medicine.']","[[the Ethics Committee of Ninth People’s Hospital, Shanghai, Jiao Tong University School of Medicine]]","[['ORG', 'GPE', 'ORG']]","[[59, 108, 117]]","[[106, 116, 156]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8259721\sections\2_back\3_ethics_approval_and_conse\0_title.xml,Ethics approval and consent to participate,"['Ethics approval', 'consent to participate']",2,['Ethics approval and consent'],[[]],[[]],[[]],[[]],[['Ethics approval']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8259721\sections\2_back\3_ethics_approval_and_conse\1_p.xml,All procedures of the animal experiments were approved by the Animal,['approved by'],1,['All procedures of the animal experiments were approved by the Animal'],[[Animal]],[['ORG']],[[62]],[[68]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8265835\sections\1_body\1_material_and_methods\1_patient\1_p.xml,A 72-year-old woman with numerous primary BCCs involving non-sun exposed as well as sun-exposed areas of skin (Fig.   1 ) was enrolled in the study after the informed consent for performance of the genetic tests was provided.,['informed consent'],1,['A 72-year-old woman with numerous primary BCCs involving non-sun exposed as well as sun-exposed areas of skin (Fig.   1 ) was enrolled in the study after the informed consent for performance of the genetic tests was provided.'],[[]],[[]],[[]],[[]],[['informed consent']]
