,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5919639\sections\1_body\1_materials_and_methods\1_materials\1_ethics_statement\2_p.xml,"Oil palm fruits were collected from the Coconut Research Institute, Chinese Agricultural Academy of Tropical Crops, Wenchang, Hainan, China. Fruits at five developmental stages (30–60 days after pollination (DAP), 60–100 DAP, 100-12- DAP, 120–140 DAP, and 140–160 DAP) were immediately frozen in liquid nitrogen and stored at -80°C until use. Wild-type   Arabidopsis thaliana  ecotype Columbia was used in this study. Arabidopsis plants were cultivated in a growth chamber at 23°C with a 16-h photoperiod (16 h of 150 μE m  -2  sec  -1  light and 8 h of darkness). Yeast (  Saccharomyces cerevisiae ) strain INVSc1 (MAT  a  his3 Δ  1 leu2 trp1-289 ura3-52 /MATα   his3 Δ  1 leu2 trp1-289 ura3-52 ) and the high copy number shuttle vector pYES2 (Invitrogen, USA) were used for gene function analysis.",['collected from'],1,"['Oil palm fruits were collected from the Coconut Research Institute, Chinese Agricultural Academy of Tropical Crops, Wenchang, Hainan, China.']","[[the Coconut Research Institute, Chinese Agricultural Academy of Tropical Crops, Wenchang, Hainan, China]]","[['ORG', 'ORG', 'GPE', 'GPE', 'GPE']]","[[36, 68, 116, 126, 134]]","[[66, 114, 124, 132, 139]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5920425\sections\1_body\1_2__materials_and_methods\1_2_1__sample_collection_an\1_p.xml,"Fully ripe and mature fruits of   T. ferdinandiana  were collected from over 600 trees, giving a total harvest of 5000 kg, from native bush land covering an area of 20,000 km  2  in Northern Territory, Australia in 2015 and were authenticated by the experts in Queensland Herbarium, Brisbane Botanic Gardens Mt Coot-tha, Queensland, Australia, where botanical specimens were retained for future reference (AQ522453). Seeds were collected as the by-products after pureeing of the fruits, and were stored at −20 °C prior to analysis.   T. ferdinandiana  tissues are illustrated in   Figure 1 .",['collected from'],1,"['Fully ripe and mature fruits of   T. ferdinandiana  were collected from over 600 trees, giving a total harvest of 5000 kg, from native bush land covering an area of 20,000 km  2  in Northern Territory, Australia in 2015 and were authenticated by the experts in Queensland Herbarium, Brisbane Botanic Gardens Mt Coot-tha, Queensland, Australia, where botanical specimens were retained for future reference (AQ522453).']","[[Northern Territory, Australia, Queensland, Australia]]","[['GPE', 'GPE', 'GPE', 'GPE']]","[[182, 202, 321, 333]]","[[200, 211, 331, 342]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5921405\sections\1_body\1_materials_and_methods\1_\2_extraction_of_the_essenti\1_p.xml,"The aerial parts of myrtle were collected from Haji Abad, Iran during July/August 2015 and then identified by Dr. Mirtajadini at Department of Botany, Shahid Bahonar University of Kerman, Kerman, Iran. Voucher specimen was prepared (KF 1356) and deposited at the herbarium of the Faculty of Pharmacy, Kerman University of medical sciences, Kerman, Iran. Moreover, MEO was obtained from dried harvested leaves by hydro distillation assay in a Clevenger apparatus (  18 ). The oil was dried over anhydrous sodium sulfate and stored in -20 °C for future analysis.",['collected from'],1,"['The aerial parts of myrtle were collected from Haji Abad, Iran during July/August 2015 and then identified by Dr. Mirtajadini at Department of Botany, Shahid Bahonar University of Kerman, Kerman, Iran.']","[[Iran, Department of Botany, Shahid Bahonar University of Kerman, Kerman, Iran]]","[['GPE', 'ORG', 'ORG', 'GPE', 'GPE']]","[[58, 129, 151, 188, 196]]","[[62, 149, 186, 194, 200]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5933692\sections\1_body\1_materials_and_methods\1_plant_material\1_p.xml,"Branches with leaves of   G .   rosmarinifolia  were collected in February 2017 from plants located in the following site: “Raffo Rosso, Monte Cuccio, and Vallone Sagana” (38°11’07”N 13°16’05” E—Sicily—Palermo). The matrices were placed in paper bags and kept at 4 ± 1 °C for 24 hours before the hydrodistillation. A voucher specimen (N° MS 120/2017) was deposited at the Herbarium of the University of Palermo. No specific permits were required for the described location and for the collection of plant material. The plant species used in the present study is not endangered or protected.",['collected in'],1,"['Branches with leaves of   G .   rosmarinifolia  were collected in February 2017 from plants located in the following site: “Raffo Rosso, Monte Cuccio, and Vallone Sagana” (38°11’07”N 13°16’05” E—Sicily—Palermo).']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5940754\sections\1_body\1_material_and_methods\1_plant_material__essential\1_p.xml," Siparuna guianensis  was collected in the counties of Gurupi (11°43′45″ latitude S. 49°04′07″ longitude W) and Formoso do Araguaia (11°47′48″ latitude S. 49°31′44″ longitude W), State of Tocantins, Central Brazil. The collections were approved by the Brazilian National Council of Scientific and Technological Development (CNPq. n° 010580/2013–1). Taxonomic identification was carried out and confirmed by experts at the herbarium of the Federal University of Tocantins (Porto Nacional, TO, Brazil), where the samples were deposited under the reference number 10.496. The leaves of   S .   guianensis  were collected in the mornings and used to extract the essential oils by hydrodistillation in a Clevenger apparatus as detailed elsewhere   24  .","['collected in', 'collected in']",2,"['Siparuna guianensis  was collected in the counties of Gurupi (11°43′45″ latitude S. 49°04′07″ longitude W) and Formoso do Araguaia (11°47′48″ latitude S. 49°31′44″ longitude W), State of Tocantins, Central Brazil.', 'guianensis  were collected in the mornings and used to extract the essential oils by hydrodistillation in a Clevenger apparatus as detailed elsewhere   24  .']","[[Gurupi, State of Tocantins], [Clevenger]]","[['GPE', 'ORG'], ['ORG']]","[[54, 178], [108]]","[[60, 196], [117]]","[['collected in'], ['collected in']]"
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5952513\sections\1_body\1_methods\1_plant_material\1_p.xml,"The aerial parts of   Zanthoxylum acanthopodium  were collected from 33 families of plants in the Ailao Mountains, Yunnan Province, China, in May 2013. Plant specimens were identified by Dr. Yin-zhang Zhou. The plants were dried under shade (at room temperature). The voucher specimen (No. IBSC/0387990) was deposited in the South China Botanical Garden, Chinese Academy of Sciences.",['collected from'],1,"['The aerial parts of   Zanthoxylum acanthopodium  were collected from 33 families of plants in the Ailao Mountains, Yunnan Province, China, in May 2013.']","[[Yunnan Province, China]]","[['GPE', 'GPE']]","[[115, 132]]","[[130, 137]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5958151\sections\1_body\1_materials_and_methods\3_essential_oils_used_in_th\1_plant_material\1_p.xml,"The aboveground parts (stems, leaves and inflorescences) of five herbs species (  T. vulgaris  L.—thyme,   O. vulgare  ssp.   hirtum  (Link) letswaart—Greek oregano,   Origanum majorana  L.—marjoram,   Mentha  ×   piperita  L.—peppermint,   A. ursinum  L.—bear garlic) from experimental cultivation of the Department of Medicinal and Industrial Plants, University of Life Sciences in Lublin, were collected for the study. Voucher specimens (number N-1SKK-01, N-1SKK-02, N-1SKK-03, N-1SKK-04, N-1SKK-05) are deposited at the Department of Medicinal and Industrial Plants, University of Life Sciences in Lublin. Plant material was collected in August 2016, then dried at 40 °C in a drying chamber and powdered.",['collected in'],1,"['Plant material was collected in August 2016, then dried at 40\xa0°C in a drying chamber and powdered.']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5958151\sections\1_body\1_materials_and_methods\3_essential_oils_used_in_th\2_qualitative_and_quantitat\2_p.xml," GC Analysis: Qualitative and Quantitative Analysis  A GC/MS. ITMS Varian 4000 GC–MS/MS (Varian, USA) equipped with a CP-8410 auto-injector and a 30 m × 0.25 mm i.d. VF-5 ms column (Varian, USA), film thickness 0.25 µm, was used; carrier gas He at a rate of 0.5 ml/min; injector and detector temperature 250 and 200 °C, respectively; split ratio 1:50; injection volume 5 µl. A temperature gradient was applied (50 °C for 1 min, then incremented by 4 °C/min to 250 °C, then held at 250 °C for 10 min); ionization energy 70 eV; mass range 40–870 Da; scan time 0.80 s. The oil obtained was collected in dark glass vessels, dried using dehydrated sodium sulfate and stored at below − 10 °C until chromatographic determination.",['collected in'],1,"['The oil obtained was collected in dark glass vessels, dried using dehydrated sodium sulfate and stored at below −\xa010\xa0°C until chromatographic determination.']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5960548\sections\1_body\1_2__materials_and_methods\1_2_1__plant_material\1_p.xml," Melaleuca alternifolia (M. alternifolia)  samples were collected in four locations of Zhaoqing City of Guangdong Province at altitudes between 300 and 600 m. Samples were dried in well-ventilated spaces away from sunlight. Samples were then placed at 50°C to dry the samples to a constant, dry weight and disintegrated through a 90-mesh sieve. Air-dried plant materials were hydrodistilled using a Clevenger-type apparatus. The composition of   M. alternifolia  essential oil was analyzed in the laboratory using Hewlett-Packard 6890 gas chromatograph equipped with a cross-linked 5% PH ME siloxane Hewlett-Packard-5MS capillary column (25 m × 0.25 mm ID, 0.25   μ m film thickness), coupled to a Hewlett-Packard 5972A mass spectrometer (Hewlett-Packard Ltd., Bracknell, UK). The GC operating conditions were as follows: helium as carrier gas with a flow rate 2.0 ml/min; column temperature programming from 60°C to 275°C at 4°C/min; injector and FID detector temperatures of 215 and 275°C, respectively. The MS operating parameters were as follows: ionization potential, 70 ev; resolution, 1000; ion source temperature, 250°C. Identification of components was based on GC retention indices and the fragmentation patterns of the mass spectra with those of authentic samples, as well as the NIST 98 and HPCH 2205 GC–MS libraries. Relative percentage amounts were obtained directly from GC peak areas. The composition of the essential oil from   M. alternifolia  is presented in   Table 1 .",['collected in'],1,['Melaleuca alternifolia (M. alternifolia)  samples were collected in four locations of Zhaoqing City of Guangdong Province at altitudes between 300 and 600\u2009m. Samples were dried in well-ventilated spaces away from sunlight.'],[[Zhaoqing City of Guangdong Province]],[['GPE']],[[86]],[[121]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5997812\sections\1_body\1_materials_and_methods\3_antifungal_activity_of_cm\1_p.xml,"Antifungal activity of CMEO was tested on mycotoxigenic   F. graminearum  (DFRL FgM: 18), which was originally isolated from freshly harvested maize kernels in our earlier study (  Mudili et al., 2014 ). The fungal culture was allowed to grow for 14 days at 28°C on CD agar and spores were collected in sterile peptone water made up of 0.05% of Tween 80 by soft scrap, and the sum of spores was attained to 10  6  spores/mL using a hemocytometer and used in further studies. The antifungal activity of CMEO was determined by the micro-well dilution method. Furthermore, deleterious effects of CMEO on micromorphology of macroconidia were observed by SEM. The mechanism of antifungal activity of CMEO was unveiled by comparing the content of intracellular ROS, lipid peroxidation, and ergosterol content of CMEO-treated fungi with untreated control fungi.",['collected in'],1,"['The fungal culture was allowed to grow for 14 days at 28°C on CD agar and spores were collected in sterile peptone water made up of 0.05% of Tween 80 by soft scrap, and the sum of spores was attained to 10  6  spores/mL using a hemocytometer and used in further studies.']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5997812\sections\1_body\1_materials_and_methods\5_comparative_evaluation_of\2_determination_of_fungal_g\1_p.xml,"The fungal growth in maize grains was determined as per our earlier described procedure of   Kalagatur et al. (2018) . Following incubation, maize grains (10 g) were collected from test samples and suspended in 90 mL of sterile peptone water and homogenized for 15 min at 160 rpm using a rotary shaker. Subsequently, decimal dilutions were performed and spread plated on CD agar plates and allowed to grow for 3 days at 28°C. The viability of fungi was determined in colony forming units (CFU) and expressed in log CFU/g.",['collected from'],1,"['Following incubation, maize grains (10 g) were collected from test samples and suspended in 90 mL of sterile peptone water and homogenized for 15 min at 160 rpm using a rotary shaker.']",[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC6011059\sections\1_body\1_2__materials_and_methods\1_2_1__argan_fruits_and_rea\1_p.xml,"The fruits of argan tree were collected in the forest of Admine located at 15 km in the east of Agadir city (south of Morocco). Tocopherols and fatty acids homologues were purchased from Sigma-Aldrich (St Louis, USA). Hexane, tetrahydrofuran, chloroform, and cyclohexane were obtained from Merck (Darmstadt, Germany). All other chemicals and solvents were of analytical grade.",['collected in'],1,['The fruits of argan tree were collected in the forest of Admine located at 15 km in the east of Agadir city (south of Morocco).'],"[[Admine, Agadir city, Morocco]]","[['GPE', 'GPE', 'GPE']]","[[57, 96, 118]]","[[63, 107, 125]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC6011244\sections\1_body\1_methods\4_collection_of_blood_and_t\1_p.xml,"At the end of the experiment, all rats were anesthetized with pentobarbital sodium and sacrificed by cervical decapitation after overnight fasting for 12 h. Blood samples were collected from the femoral artery; the liver, kidneys, and adipose tissue (including the epididymal fat pads and perirenal fat pads) were surgically removed and weighed immediately. The blood samples were allowed to coagulate and were then centrifuged at 3000   r/min  for 15 minutes. The serum was stored at -20 °C until analysis. The liver, kidney and adipose tissues were weighed, immediately placed on ice bags, and then stored at − 80 °C for further analysis. The naso-anal length (distance from nose to anus) of the animals was also measured on the 60th day before the animals were sacrificed. The animal experimental protocols were conducted according to guidelines of the Institutional Animal Care and Use Committee of Southeast University.",['collected from'],1,"['At the end of the experiment, all rats were anesthetized with pentobarbital sodium and sacrificed by cervical decapitation after overnight fasting for 12\xa0h. Blood samples were collected from the femoral artery; the liver, kidneys, and adipose tissue (including the epididymal fat pads and perirenal fat pads) were surgically removed and weighed immediately.']",[[]],[[]],[[]],[[]],[['collected from']]
