,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5879832\sections\2_back\2_ack.xml," Acknowledgements  The authors would like to acknowledge Karianne Skogland Enerstvedt, Mari Mæland Nilsen, Azin Bayat, and Mads Busvold for their help with the exposure set-up and sampling. The sequencing service was provided by the Norwegian Sequencing Centre (   www.sequencing.uio.no ), a national technology platform hosted by the University of Oslo and supported by the “Functional Genomics” and “Infrastructure” programs of the Research Council of Norway and the South-eastern Regional Health Authorities.    Funding  The Research Council of Norway, PETROMAKS 2 (project # 229153), is gratefully acknowledged for financial support. Additional funding was obtained from the research program: Bioactive, University of Stavanger, Stavanger, Norway. The funding bodies had no role in the design of the study, collection, analysis, and interpretation of data and in writing the manuscript.    Availability of data and materials  The dataset (raw sequencing data) analysed during the current study are available in the European Nucleotide Archive (ENA) repository,     http://www.ebi.ac.uk/ena/data/view/PRJEB21667 .    All supporting data generated during this study are included in this published article and its additional files.  ","['authors would like', 'acknowledge', 'financial support']",3,"['The authors would like to acknowledge Karianne Skogland Enerstvedt, Mari Mæland Nilsen, Azin Bayat, and Mads Busvold for their help with the exposure set-up and sampling.', 'The Research Council of Norway, PETROMAKS 2 (project # 229153), is gratefully acknowledged for financial support.']","[[Mads Busvold], [The Research Council, Norway]]","[['ORG'], ['ORG', 'GPE']]","[[104], [0, 24]]","[[116], [20, 30]]","[['authors would like', 'acknowledge'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5879832\sections\2_back\5_ref-list\1_ref.xml," 1.  International Arctic Petroleum Cooperation. Barents Sea Scenarios. In: Bourmistrov A, Mellemvik F, Bambulyak A, Gudmestad O, Overland I, Zolotukhin A, editors. Routledge Studies in Environmental Policies. Abingdon: Routledge; 2015. ",['Cooperation'],1,['International Arctic Petroleum Cooperation.'],[[International Arctic Petroleum Cooperation]],[['ORG']],[[0]],[[42]],[['Cooperation']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5886561\sections\0_front\1_article-meta\24_funding-group.xml,"    http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy  Victoria E.     This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ . The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.  ","['Fellowship', 'Fellowship']",2,"['http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy', 'This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ .']","[[Royal Society, McCoy], [a Royal Society Newton International Fellowship]]","[['ORG', 'ORG'], ['ORG']]","[[41, 137], [30]]","[[54, 142], [77]]","[['Fellowship'], ['Fellowship']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5886561\sections\0_front\1_article-meta\24_UNK1_funding-group.xml,"    http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy  Victoria E.     This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ . The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.  ","['Fellowship', 'Fellowship']",2,"['http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy', 'This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ .']","[[Royal Society, McCoy], [a Royal Society Newton International Fellowship]]","[['ORG', 'ORG'], ['ORG']]","[[41, 137], [30]]","[[54, 142], [77]]","[['Fellowship'], ['Fellowship']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5886561\sections\2_back\0_ack.xml," We thank Argonne National Laboratory for synchrotron beamtime, A. Berg for preparing samples for sequencing, and R. Neumann for sequencing. This paper was improved by helpful comments from N. Andre and one anonymous reviewer. ","['We thank', 'helpful comments']",2,"['We thank Argonne National Laboratory for synchrotron beamtime, A. Berg for preparing samples for sequencing, and R. Neumann for sequencing.', 'This paper was improved by helpful comments from N. Andre and one anonymous reviewer.']","[[Argonne National Laboratory], []]","[['ORG'], []]","[[9], []]","[[36], []]","[['We thank'], ['helpful comments']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5896384\sections\1_body\4_acknowledgments\0_title.xml,Acknowledgments,['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5896386\sections\1_body\4_acknowledgments\0_title.xml,Acknowledgments,['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5896386\sections\1_body\4_acknowledgments\1_p.xml, The authors would like to express their gratitude to Scientific Research Projects Coordination Unit of Urmia University for financial support (Project Number: 996/2015/D30).,"['authors would like', 'financial support']",2,['The authors would like to express their gratitude to Scientific Research Projects Coordination Unit of Urmia University for financial support (Project Number: 996/2015/D30).'],[[Scientific Research Projects Coordination Unit of Urmia University]],[['ORG']],[[53]],[[119]],"[['authors would like', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5897738\sections\2_back\0_fn-group.xml,"   Funding.  Financial support from the National Research, Development and Innovation Office (OTKA K115796), Economic Development and Innovation Operative Programme GINOP-2.3.2-15-2016-00012, and János Bolyai Research Scholarship of the Hungarian Academy of Sciences are gratefully acknowledged. This study was also supported by the Faculty of Medicine, University of Pécs.    ",['Financial support'],1,"['Financial support from the National Research, Development and Innovation Office (OTKA K115796), Economic Development and Innovation Operative Programme GINOP-2.3.2-15-2016-00012, and János Bolyai Research Scholarship of the Hungarian Academy of Sciences are gratefully acknowledged.']","[[the National Research, Development and Innovation Office, Economic Development and Innovation Operative Programme, János Bolyai Research Scholarship, the Hungarian Academy of Sciences]]","[['ORG', 'ORG', 'ORG', 'ORG']]","[[23, 96, 183, 220]]","[[79, 151, 216, 253]]",[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5901951\sections\2_back\0_ack.xml, Acknowledgments  This work was supported by Gyeongnam National University of Science and Technology Grant in 2017. ,['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5902937\sections\2_back\1_ack.xml," Acknowledgements  The authors thank Prof. Paul M Mayer and Dr. Sharon Curtis of the John L. Holmes Mass Spectrometry Facility at the University of Ottawa (Ottawa, Canada) for facilitating the GC-MS analysis of oil samples. They thank also Mejri Zied for the statistical analysis.   Funding  Not applicable.    Availability of data and materials  All data generated or analyzed during this study are included within the article.  ",['authors thank'],1,"['The authors thank Prof. Paul M Mayer and Dr. Sharon Curtis of the John L. Holmes Mass Spectrometry Facility at the University of Ottawa (Ottawa, Canada) for facilitating the GC-MS analysis of oil samples.']","[[the University of Ottawa, Ottawa, Canada]]","[['ORG', 'GPE', 'GPE']]","[[111, 137, 145]]","[[135, 143, 151]]",[['authors thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905184\sections\0_front\1_article-meta\15_funding-group.xml,   Macau Science and Technology Development Fund   FDCT/042/2014/A1    Zhang  Qing-Wen    ,['Fund'],1,['Macau Science and Technology Development Fund   FDCT/042/2014/A1'],[[Science and Technology Development Fund]],[['ORG']],[[6]],[[45]],[['Fund']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905184\sections\0_front\1_article-meta\15_UNK1_funding-group.xml,   Macau Science and Technology Development Fund   FDCT/042/2014/A1    Zhang  Qing-Wen    ,['Fund'],1,['Macau Science and Technology Development Fund   FDCT/042/2014/A1'],[[Science and Technology Development Fund]],[['ORG']],[[6]],[[45]],[['Fund']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905184\sections\2_back\1_ack.xml," Authors′ contributions  QWZ designed the study, conducted the literature search, extracted and analyzed data, drafted the manuscript, and is the corresponding author. LGL contributed to the critical revisions of the manuscript. WCY co-designed the study and co-developed the full text of the review, and is the co-corresponding author. All authors read and approved the final manuscript.   Acknowledgements  Not applicable.    Competing interests  The authors declare that they have no competing interests.    Availability of data and materials  All data used in this systematic review are fully available in the public domain.    Consent for publication  Not applicable.    Ethics approval and consent to participate  Not applicable.    Funding  This work was supported by funding from the Macau Science and Technology Development Fund (FDCT/042/2014/A1), Ministry of Science and Technology of China (No. 2013DFM30080), University of Macau (MYRG2014-00162-ICMS-QRCM and MYRG2016-00046-ICMS-QRCM).    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ",['Fund'],1,"['This work was supported by funding from the Macau Science and Technology Development Fund (FDCT/042/2014/A1), Ministry of Science and Technology of China (No. 2013DFM30080), University of Macau (MYRG2014-00162-ICMS-QRCM and MYRG2016-00046-ICMS-QRCM).']","[[the Macau Science and Technology Development Fund, Ministry of Science and Technology of China, University of Macau, MYRG2016-00046]]","[['ORG', 'ORG', 'ORG', 'GPE']]","[[40, 110, 174, 224]]","[[89, 153, 193, 238]]",[['Fund']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905380\sections\2_back\0_ack.xml," Acknowledgments  We thank Kevin Foley for his technical support. Any opinions, findings, conclusions, or recommendations expressed in this publication are those of the author(s) and do not necessarily reflect the view of the U.S. Department of Agriculture. Mention of trade names or commercial products in this publication is solely for the purpose of providing specific information and does not imply recommendation or endorsement by the U.S. Department of Agriculture. USDA is an equal opportunity provider and employer. ","['Acknowledgments', 'We thank', 'technical support']",3,"['Acknowledgments', 'We thank Kevin Foley for his technical support.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Acknowledgments'], ['We thank', 'technical support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905578\sections\1_body\12_biological_activities_of_\1_p.xml,"Rosemary has been widely used not only in cooking, especially to modify and enhance flavors, but also in traditional medicine, being a highly appreciated medicinal plant to prevent and cure colds, rheumatism, pain of muscles and joints [  56 ,  57 ]. It is nowadays one of the most popular sources of natural bioactive compounds, and in fact, this plant exerts various pharmacological activities such as antibacterial [  51 ], antidiabetic [  58 ], anti-inflammatory [  59 ,  60 ], antitumor [  61–63 ] and antioxidant [  64 ], among others [  56 ].",['appreciated'],1,"['Rosemary has been widely used not only in cooking, especially to modify and enhance flavors, but also in traditional medicine, being a highly appreciated medicinal plant to prevent and cure colds, rheumatism, pain of muscles and joints [  56 ,  57 ].']",[[]],[[]],[[]],[[]],[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5918559\sections\2_back\1_ack.xml," Acknowledgements  We thank Fapesp, CNPq and Capes agencies for their financial support and EMBRAPA (Brazilian Agricultural Research Corporation)/UNAERP for technical and scientific support.   Funding  This study was supported by FAPESP (Foundation of São Paulo State Research - Project No. 2012/17405-4), CNPq (Proc. 304592/2013-7), CAPES and University of Ribeirão Preto.    Availability of data and materials  Original data used and analyzed during the current study are available from the corresponding author upon reasonable request.  ","['We thank', 'financial support', 'scientific support']",3,"['We thank Fapesp, CNPq and Capes agencies for their financial support and EMBRAPA (Brazilian Agricultural Research Corporation)/UNAERP for technical and scientific support.']",[[EMBRAPA]],[['ORG']],[[73]],[[80]],"[['We thank', 'financial support', 'scientific support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5920425\sections\2_back\0_ack.xml, Acknowledgments  This project is supported by RIRDC Grant (Project ID 201430161). Saleha Akter’s Ph.D. is supported by Australian Government Research Training Program Scholarship. ,['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5921405\sections\2_back\0_ack.xml," ACKNOWLEDGEMENTS  The content of this paper is extracted from the Ph.D. thesis (Grant No. 94/644) submitted by Mahboobeh Raeiszadeh which was financially supported by the Deputy of Research, Kerman University of Medical Sciences, Kerman, I.R. Iran. ",['financially supported'],1,"['The content of this paper is extracted from the Ph.D. thesis (Grant No. 94/644) submitted by Mahboobeh Raeiszadeh which was financially supported by the Deputy of Research, Kerman University of Medical Sciences, Kerman, I.R. Iran.']","[[Mahboobeh Raeiszadeh, Kerman University of Medical Sciences, Kerman, I.R. Iran]]","[['ORG', 'ORG', 'GPE', 'GPE']]","[[93, 173, 212, 220]]","[[113, 210, 218, 229]]",[['financially supported']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5923693\sections\2_back\0_ack.xml," Acknowledgments  This review, including the costs to publish in open access, was supported by a grant from the World Association of Infectious Diseases (WAidid). ",['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5925846\sections\2_back\1_ack.xml," Acknowledgements  Not applicable.   Funding  This article has been prepared from the master’s thesis of Hasan Huseyin IPCAK supported by TUBITAK “2210-C Domestic Graduate Scholarship Programme for Priority Areas” and EGETAV company in Izmir/Turkey. He is also thankful to TUBITAK for financial support during my thesis period. Besides, the authors gratefully acknowledge financial support from Faculty Member Training Program (ÖYP).    Availability of data and materials  Authors approved the data and materials availability.  ","['financial support', 'authors gratefully acknowledge', 'acknowledge', 'financial support']",4,"['He is also thankful to TUBITAK for financial support during my thesis period.', 'Besides, the authors gratefully acknowledge financial support from Faculty Member Training Program (ÖYP).']","[[], []]","[[], []]","[[], []]","[[], []]","[['financial support'], ['authors gratefully acknowledge', 'acknowledge', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5933010\sections\2_back\0_ack.xml, Acknowledgments  The authors extend their appreciation to the Deanship of Scientific Research at King Khalid University for funding this work through General Research Project under grant number (G.R.P-267-38). ,"['Acknowledgments', 'authors extend']",2,"['Acknowledgments', 'The authors extend their appreciation to the Deanship of Scientific Research at King Khalid University for funding this work through General Research Project under grant number (G.R.P-267-38).']","[[], [King Khalid University, General Research Project]]","[[], ['ORG', 'ORG']]","[[], [80, 133]]","[[], [102, 157]]","[['Acknowledgments'], ['authors extend']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5933022\sections\2_back\0_ack.xml, Acknowledgments  The authors would like to acknowledge Open Access Centre for the Advanced Pharmaceutical and Health Technologies (Lithuanian university of Health Sciences) for the opportunity to use modern infrastructure and perform this research. ,"['Acknowledgments', 'authors would like', 'acknowledge']",3,"['Acknowledgments', 'The authors would like to acknowledge Open Access Centre for the Advanced Pharmaceutical and Health Technologies (Lithuanian university of Health Sciences) for the opportunity to use modern infrastructure and perform this research.']","[[], [Health Sciences]]","[[], ['ORG']]","[[], [139]]","[[], [154]]","[['Acknowledgments'], ['authors would like', 'acknowledge']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5933692\sections\2_back\0_ack.xml, This work was supported by grant from MIUR-ITALY PRIN2015 “Top-down and Bottom-up approach in the development of new bioactive chemical entities inspired on natural products scaffolds” (Project N. 2015MSCKCE_003).  We thank Francesca Tavella and Giovanni Macaluso for their support during the collection of the plants. ,['We thank'],1,['We thank Francesca Tavella and Giovanni Macaluso for their support during the collection of the plants.'],[[]],[[]],[[]],[[]],[['We thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5937097\sections\2_back\0_ack.xml," Acknowledgments  The authors thank the Cearense Foundation of Research Support (FUNCAP) and the National Council for Scientific and Technological Development (CNPq) for financial support for research, the Microbiology and Molecular Biology Laboratory and the Research Laboratory Natural Products. ","['Acknowledgments', 'authors thank', 'Research Support', 'financial support']",4,"['Acknowledgments', 'The authors thank the Cearense Foundation of Research Support (FUNCAP) and the National Council for Scientific and Technological Development (CNPq) for financial support for research, the Microbiology and Molecular Biology Laboratory and the Research Laboratory Natural Products.']","[[], [the Cearense Foundation of Research Support, FUNCAP, the National Council for Scientific and Technological Development, the Microbiology and Molecular Biology Laboratory, the Research Laboratory Natural Products]]","[[], ['ORG', 'ORG', 'ORG', 'ORG', 'ORG']]","[[], [18, 63, 75, 184, 238]]","[[], [61, 69, 140, 233, 278]]","[['Acknowledgments'], ['authors thank', 'Research Support', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5937106\sections\2_back\0_ack.xml, Acknowledgment  We are grateful to Dr.V. Mozaffarian (Research Institute of Forests and Rangelands. Tehran) for assistance in botanical identification ,['grateful'],1,['We are grateful to Dr.V. Mozaffarian (Research Institute of Forests and Rangelands.'],[[Research Institute of Forests]],[['ORG']],[[38]],[[67]],[['grateful']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5938542\sections\1_body\5_acknowledgements\1_p.xml,"The authors are grateful to Higher Education Commission Islamabad, Pakistan, for providing grant to conduct this research and Dr. B.B. Aggarwal for providing facilities to carry out this research work in his Cytokine Research Laboratory, Department of Experimental Therapeutics, MD Anderson Cancer Center, Houston, TX, USA. ","['grateful', 'for providing', 'for providing', 'providing facilities']",4,"['The authors are grateful to Higher Education Commission Islamabad, Pakistan, for providing grant to conduct this research and Dr. B.B. Aggarwal for providing facilities to carry out this research work in his Cytokine Research Laboratory, Department of Experimental Therapeutics, MD Anderson Cancer Center, Houston, TX, USA.']","[[Higher Education Commission Islamabad, Pakistan, Cytokine Research Laboratory, Department of Experimental Therapeutics, Houston, TX, USA]]","[['ORG', 'GPE', 'ORG', 'ORG', 'GPE', 'ORG', 'GPE']]","[[28, 67, 208, 238, 306, 315, 319]]","[[65, 75, 236, 277, 313, 317, 322]]","[['grateful', 'for providing', 'for providing', 'providing facilities']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5945564\sections\2_back\1_ack.xml," Authors’ contributions  PLBF participated in the collection and preparation the plants to the herbaria, run the laboratory work, analyzed the data and contributed to the drafted paper. RCS helped with lab work. JKRS guided the lab work and data analysis. CS identified the plants and managed their introduction in herbaria. RHVM helped with lab work and data analysis. JGSM proposed the work plan, guided the laboratory work and drafted the manuscript. All authors read and approved the final manuscript.   Acknowledgements  The authors would like to thank CAPES, a Brazilian Government’s research funding agency, for its financial support.    Competing interests  The authors declare that they have no competing interests.    Ethics approval and consent to participate  Not applicable.    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ","['authors would like', 'financial support']",2,"['The authors would like to thank CAPES, a Brazilian Government’s research funding agency, for its financial support.']",[[]],[[]],[[]],[[]],"[['authors would like', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5947909\sections\2_back\0_ack.xml, Mr. Naveed Ahmad is very grateful to National Institute of Lasers and Optronics (NILOP) Islamabad for providing the necessary research facilities. ,"['grateful', 'for providing']",2,['Mr. Naveed Ahmad is very grateful to National Institute of Lasers and Optronics (NILOP) Islamabad for providing the necessary research facilities.'],"[[National Institute of Lasers, NILOP, Islamabad]]","[['ORG', 'ORG', 'GPE']]","[[37, 81, 88]]","[[65, 86, 97]]","[['grateful', 'for providing']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5952513\sections\2_back\0_ack.xml, Authors’ contributions  LZ designed the study and participated in the manuscript drafting. QH and WXW were responsible for laboratory examinations and data analyses. All authors read and approved the final manuscript.   Acknowledgements  The authors are grateful for financially supported by the National Natural Science Foundation of China (20676041).    Competing interests  The authors declare that they have no competing interests.    Availability of data and materials  All data and material were available in this study.    Consent for publication  The study was agreed to be published in this journal.    Ethics approval and consent to participate  No applicable.    Funding  The study was financially supported by the National Natural Science Foundation of China (20676041).    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ,"['grateful', 'financially supported', 'financially supported']",3,"['The authors are grateful for financially supported by the National Natural Science Foundation of China (20676041).', 'The study was financially supported by the National Natural Science Foundation of China (20676041).']","[[the National Natural Science Foundation of China], [the National Natural Science Foundation of China]]","[['ORG'], ['ORG']]","[[54], [39]]","[[102], [87]]","[['grateful', 'financially supported'], ['financially supported']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5956054\sections\2_back\1_ack.xml," Acknowledgements  The authors thank Luke’s laboratory technical staff for their assistance. We are also grateful for funding from the Strategic Research Program (SRC) Academy of Finland (grant number 293045, Novel protein Sources of Food Security). ","['authors thank', 'grateful']",2,"['The authors thank Luke’s laboratory technical staff for their assistance.', 'We are also grateful for funding from the Strategic Research Program (SRC) Academy of Finland (grant number 293045, Novel protein Sources of Food Security).']","[[], [the Strategic Research Program, Academy of Finland, Novel, Sources of Food Security]]","[[], ['ORG', 'ORG', 'ORG', 'ORG']]","[[], [38, 75, 116, 130]]","[[], [68, 93, 121, 154]]","[['authors thank'], ['grateful']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5958151\sections\2_back\0_ack.xml, Acknowledgements  The authors would like to thank anonymous reviewers for valuable comments. ,"['authors would like', 'valuable comments']",2,['The authors would like to thank anonymous reviewers for valuable comments.'],[[]],[[]],[[]],[[]],"[['authors would like', 'valuable comments']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5958191\sections\2_back\1_ref-list\58_ref.xml,"   ICUN   (   2005 ).    A Guide to Medicinal Plants in South Africa .    IUCN Centre for Mediterranean Cooperation ,    Campanillas, Málaga .  ",['Cooperation'],1,"['IUCN Centre for Mediterranean Cooperation ,    Campanillas, Málaga .']",[[IUCN Centre]],[['ORG']],[[0]],[[11]],[['Cooperation']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5963643\sections\2_back\0_ack.xml, Acknowledgments  The authors wish to thanks Akdeniz University Scientific Research Projects Unit (2008.01.0105.011) for financial support of this work. ,"['Acknowledgments', 'financial support']",2,"['Acknowledgments', 'The authors wish to thanks Akdeniz University Scientific Research Projects Unit (2008.01.0105.011) for financial support of this work.']","[[], [Akdeniz University Scientific Research Projects Unit]]","[[], ['ORG']]","[[], [27]]","[[], [79]]","[['Acknowledgments'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5964621\sections\1_body\0_1__introduction\4_p.xml,"The exploration for new analgesic combinations from the enormous arrays of medicinal plant resources is growing. This is because such information holds guarantees for the finding of new therapeutic agents capable of inhibiting, decreasing, or relieving pain [  16 –  28 ]. Plants characterize a vast natural supply of appreciated compounds that might achieve primary importance for the expansion of novel drugs [  29 ]. The survey of the effectiveness of plant-based remedies used in the folk medicine has given great reflections because they are cheap and have reduced side effects.",['appreciated'],1,['Plants characterize a vast natural supply of appreciated compounds that might achieve primary importance for the expansion of novel drugs [  29 ].'],[[]],[[]],[[]],[[]],[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5977410\sections\2_back\1_ack.xml, Acknowledgment  The authors would like to thank the    Ministry of Higher Education and Scientific Research of Algeria  for the offer of scholarship to the postgraduate (M. Khiari) and also the    University Malaysia Sabah of Malaysia  for providing the necessary facilities.  ,"['authors would like', 'for providing', 'necessary facilities']",3,['The authors would like to thank the    Ministry of Higher Education and Scientific Research of Algeria  for the offer of scholarship to the postgraduate (M. Khiari) and also the    University Malaysia Sabah of Malaysia  for providing the necessary facilities.'],"[[the    Ministry of Higher Education and, Scientific Research, Algeria, Malaysia]]","[['ORG', 'ORG', 'GPE', 'GPE']]","[[32, 72, 95, 210]]","[[71, 91, 102, 218]]","[['authors would like', 'for providing', 'necessary facilities']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5977410\sections\2_back\0_ref-list\11_ref.xml, 11     Halliwell  B.    Oxidative stress in cell culture: an under-appreciated problem?  FEBS Lett.  540  2003  3  6  12681474  ,['appreciated'],1,['B.    Oxidative stress in cell culture: an under-appreciated problem?'],"[[B.    , Oxidative]]","[['ORG', 'ORG']]","[[0, 6]]","[[6, 15]]",[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5978029\sections\2_back\0_ack.xml," Acknowledgments  We thank A. Richard from the “Centre de Microscopie Electronique” of the University of Orléans for assistance in SEM data acquisition. This work was supported by a grant of the Romanian Ministry of Research and Innovation, CCCDI-UEFISCDI, through the project “Improvement of Life Quality by Developing new Technologies Based on Efficient Nanoparticles in Water and Soil Decontamination-PN-III-P1-1.2-PCCDI-2017-0134”, Contract Nr. 23PCCDI/2018. ","['Acknowledgments', 'We thank']",2,"['Acknowledgments', 'We thank A. Richard from the “Centre de Microscopie Electronique” of the University of Orléans for assistance in SEM data acquisition.']","[[], [the University of Orléans]]","[[], ['ORG']]","[[], [69]]","[[], [94]]","[['Acknowledgments'], ['We thank']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5978029\sections\2_back\1_notes.xml," Author Contributions  D.P. conceived and designed the experiments; S.L.I., F.B. and C.C. performed the in vitro experiments; D.P., S.L.I. and F.B. analyzed the in vitro data; A.G. and R.G. performed the FTIR experiments; M.S.M.-H. and G.P. performed the SEM experiments; D.P., M.S.M.-H and S.L.I, analyzed the SEM data; D.P., A.G. and R.G. analyzed the FTIR data; G.P. and C.C. contributed to the financial support for the article processing charge; D.P. wrote the paper; all authors have read the final and revised version of the manuscript.  ",['financial support'],1,"['Author Contributions  D.P. conceived and designed the experiments; S.L.I., F.B. and C.C. performed the in vitro experiments; D.P., S.L.I. and F.B. analyzed the in vitro data; A.G. and R.G. performed the FTIR experiments; M.S.M.-H. and G.P. performed the SEM experiments; D.P., M.S.M.-H and S.L.I, analyzed the SEM data; D.P., A.G. and R.G. analyzed the FTIR data; G.P. and C.C. contributed to the financial support for the article processing charge; D.P. wrote the paper; all authors have read the final and revised version of the manuscript.']","[[S.L.I., F.B., C.C., S.L.I., F.B., A.G., R.G., FTIR, M.S.M.-H., SEM, M.S.M.-H, SEM, D.P., A.G., R.G., G.P., C.C.]]","[['ORG', 'GPE', 'ORG', 'ORG', 'ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'ORG', 'GPE', 'ORG', 'GPE', 'GPE', 'GPE', 'ORG', 'ORG']]","[[67, 75, 84, 131, 142, 175, 184, 203, 221, 254, 277, 310, 320, 326, 335, 364, 373]]","[[73, 79, 88, 137, 146, 179, 188, 207, 230, 257, 285, 313, 324, 330, 339, 368, 377]]",[['financial support']]
